,strategy,date,pnl
11184,P80_L400,2012-11-28,255065
11185,P80_L400,2012-11-29,256015
11186,P80_L400,2012-12-14,254535
11187,P80_L400,2012-12-17,257495
11188,P80_L400,2012-12-18,260455
11189,P80_L400,2012-12-19,260640
11190,P80_L400,2012-12-20,261195
11191,P80_L400,2012-12-21,260640
11192,P80_L400,2012-12-24,260177
11193,P80_L400,2012-12-26,259345
11194,P80_L400,2012-12-27,258975
11195,P80_L400,2012-12-28,256755
11196,P80_L400,2012-12-31,260547
11197,P80_L400,2013-01-02,264247
11198,P80_L400,2013-01-03,264617
11199,P80_L400,2013-01-04,265357
11200,P80_L400,2013-01-11,265177
11201,P80_L400,2013-01-14,265357
11202,P80_L400,2013-01-15,266797
11203,P80_L400,2013-01-16,266347
11204,P80_L400,2013-01-17,267967
11205,P80_L400,2013-01-18,269767
11206,P80_L400,2013-01-22,271117
11207,P80_L400,2013-01-23,270937
11208,P80_L400,2013-01-24,271207
11209,P80_L400,2013-01-25,271477
11210,P80_L400,2013-01-28,271747
11211,P80_L400,2013-01-29,271927
11212,P80_L400,2013-01-30,271027
11213,P80_L400,2013-01-31,271477
11214,P80_L400,2013-02-01,272737
11215,P80_L400,2013-02-04,271837
11216,P80_L400,2013-02-05,272467
11217,P80_L400,2013-02-06,272827
11218,P80_L400,2013-02-07,272917
11219,P80_L400,2013-02-08,273367
11220,P80_L400,2013-02-15,273547
11221,P80_L400,2013-02-19,275257
11222,P80_L400,2013-02-20,271567
11223,P80_L400,2013-02-21,269407
11224,P80_L400,2013-02-22,271747
11225,P80_L400,2013-02-25,266347
11226,P80_L400,2013-02-26,267607
11227,P80_L400,2013-02-27,271747
11228,P80_L400,2013-02-28,271387
11229,P80_L400,2013-03-01,271387
11230,P80_L400,2013-03-04,272827
11231,P80_L400,2013-03-05,275887
11232,P80_L400,2013-03-06,275887
11233,P80_L400,2013-03-07,277237
11234,P80_L400,2013-03-08,278857
11235,P80_L400,2013-03-11,279037
11236,P80_L400,2013-03-12,278947
11237,P80_L400,2013-03-13,279577
11238,P80_L400,2013-03-14,280477
11239,P80_L400,2013-03-15,279907
11240,P80_L400,2013-03-18,277247
11241,P80_L400,2013-03-19,275347
11242,P80_L400,2013-03-20,279907
11243,P80_L400,2013-03-21,277057
11244,P80_L400,2013-03-22,276867
11245,P80_L400,2013-03-25,277437
11246,P80_L400,2013-03-26,279717
11247,P80_L400,2013-03-27,280097
11248,P80_L400,2013-03-28,281617
11249,P80_L400,2013-04-01,275537
11250,P80_L400,2013-04-02,274587
11251,P80_L400,2013-04-03,268317
11252,P80_L400,2013-04-04,270407
11253,P80_L400,2013-04-05,269077
11254,P80_L400,2013-04-08,274207
11255,P80_L400,2013-04-09,275727
11256,P80_L400,2013-04-10,282472
11257,P80_L400,2013-04-11,282472
11258,P80_L400,2013-04-12,281427
11259,P80_L400,2013-04-15,260147
11260,P80_L400,2013-04-16,271167
11261,P80_L400,2013-04-17,261287
11262,P80_L400,2013-04-18,257867
11263,P80_L400,2013-04-19,259847
11264,P80_L400,2013-04-22,261017
