,strategy,date,pnl
21251,CP,2016-10-20,558965
21252,CP,2016-10-21,558035
21253,CP,2016-10-24,561290
21254,CP,2016-10-25,563615
21255,CP,2016-10-26,561290
21256,CP,2016-10-27,559895
21257,CP,2016-11-08,558965
21258,CP,2016-11-09,558500
21259,CP,2016-11-10,556175
21260,CP,2016-11-11,554780
21261,CP,2016-11-14,556175
21262,CP,2016-11-15,553850
21263,CP,2016-11-16,554315
21264,CP,2016-11-17,557105
21265,CP,2016-11-18,555710
21266,CP,2016-11-21,553850
21267,CP,2016-11-22,555245
21268,CP,2016-11-23,556407
21269,CP,2016-11-25,552920
21270,CP,2016-11-28,554547
21271,CP,2016-11-29,557570
21272,CP,2016-11-30,554780
21273,CP,2016-12-01,555477
21274,CP,2016-12-02,558267
21275,CP,2016-12-05,553617
21276,CP,2016-12-06,550595
21277,CP,2016-12-07,551060
21278,CP,2016-12-08,547572
21279,CP,2016-12-09,550827
21280,CP,2016-12-12,551757
21281,CP,2016-12-13,549897
21282,CP,2016-12-14,553152
21283,CP,2016-12-15,552687
21284,CP,2016-12-16,553617
21285,CP,2016-12-19,555012
21286,CP,2016-12-20,554082
21287,CP,2016-12-21,554547
21288,CP,2016-12-22,554547
21289,CP,2016-12-23,554547
21290,CP,2016-12-27,554082
21291,CP,2016-12-28,552222
21292,CP,2016-12-29,555012
21293,CP,2016-12-30,554547
21294,CP,2017-01-03,554547
21295,CP,2017-01-04,554547
21296,CP,2017-01-05,557847
21297,CP,2017-01-06,563487
21298,CP,2017-01-09,567267
21299,CP,2017-01-10,565422
21300,CP,2017-01-11,564462
21301,CP,2017-01-12,565902
21302,CP,2017-01-13,566862
21303,CP,2017-01-17,567822
21304,CP,2017-01-18,571662
21305,CP,2017-01-19,569742
21306,CP,2017-01-20,572622
21307,CP,2017-01-23,572622
21308,CP,2017-01-24,574062
21309,CP,2017-01-25,575022
21310,CP,2017-01-26,575502
21311,CP,2017-01-27,575502
21312,CP,2017-01-30,574542
21313,CP,2017-01-31,572622
21314,CP,2017-02-01,575982
21315,CP,2017-02-02,575502
21316,CP,2017-02-03,575022
21317,CP,2017-02-06,575982
21318,CP,2017-02-07,572797
21319,CP,2017-02-08,575602
21320,CP,2017-02-09,576917
21321,CP,2017-02-10,573127
21322,CP,2017-02-13,576337
21323,CP,2017-02-14,576337
21324,CP,2017-02-15,576792
21325,CP,2017-02-16,576792
21326,CP,2017-02-17,578157
21327,CP,2017-02-21,576792
21328,CP,2017-02-22,577247
21329,CP,2017-02-23,577247
21330,CP,2017-02-24,577247
21331,CP,2017-02-27,576792
21332,CP,2017-02-28,577702
21333,CP,2017-03-01,575882
21334,CP,2017-03-02,578612
21335,CP,2017-03-03,580432
21336,CP,2017-03-06,582252
21337,CP,2017-03-07,585902
