,strategy,date,pnl
10129,C37_P10,2014-11-19,463912.50
10130,C37_P10,2014-11-20,468872.50
10131,C37_P10,2014-11-21,469672.50
10132,C37_P10,2014-11-24,469512.50
10133,C37_P10,2014-11-25,470152.50
10134,C37_P10,2014-11-26,469832.50
10135,C37_P10,2014-11-28,469512.50
10136,C37_P10,2014-12-01,466152.50
10137,C37_P10,2014-12-02,469832.50
10138,C37_P10,2014-12-03,470632.50
10139,C37_P10,2014-12-04,470792.50
10140,C37_P10,2014-12-05,471912.50
10141,C37_P10,2014-12-08,470952.50
10142,C37_P10,2014-12-09,471112.50
10143,C37_P10,2014-12-10,469192.50
10144,C37_P10,2014-12-11,467912.50
10145,C37_P10,2014-12-12,465832.50
10146,C37_P10,2014-12-15,467432.50
10147,C37_P10,2014-12-16,465632.50
10148,C37_P10,2014-12-17,464372.50
10149,C37_P10,2014-12-18,460052.50
10150,C37_P10,2014-12-19,459692.50
10151,C37_P10,2015-01-12,459242.50
10152,C37_P10,2015-01-13,458042.50
10153,C37_P10,2015-01-14,456842.50
10154,C37_P10,2015-01-15,456392.50
10155,C37_P10,2015-01-16,459392.50
10156,C37_P10,2015-01-20,460892.50
10157,C37_P10,2015-01-21,462242.50
10158,C37_P10,2015-01-22,466592.50
10159,C37_P10,2015-01-23,467192.50
10160,C37_P10,2015-01-26,466442.50
10161,C37_P10,2015-01-27,466142.50
10162,C37_P10,2015-01-28,465842.50
10163,C37_P10,2015-01-29,464342.50
10164,C37_P10,2015-01-30,463592.50
10165,C37_P10,2015-02-02,465092.50
10166,C37_P10,2015-02-03,467492.50
10167,C37_P10,2015-02-04,467042.50
10168,C37_P10,2015-02-05,466292.50
10169,C37_P10,2015-02-06,466142.50
10170,C37_P10,2015-02-09,470082.50
10171,C37_P10,2015-02-10,472677.50
10172,C37_P10,2015-02-11,472677.50
10173,C37_P10,2015-02-12,474847.50
10174,C37_P10,2015-02-13,475312.50
10175,C37_P10,2015-02-17,475467.50
10176,C37_P10,2015-02-18,475777.50
10177,C37_P10,2015-02-19,475467.50
10178,C37_P10,2015-02-20,477017.50
10179,C37_P10,2015-02-23,477482.50
10180,C37_P10,2015-02-24,478567.50
10181,C37_P10,2015-02-25,478877.50
10182,C37_P10,2015-02-26,477947.50
10183,C37_P10,2015-03-09,478727.50
10184,C37_P10,2015-03-10,478727.50
10185,C37_P10,2015-03-11,478727.50
10186,C37_P10,2015-03-12,476387.50
10187,C37_P10,2015-03-13,477167.50
10188,C37_P10,2015-03-16,477752.50
10189,C37_P10,2015-03-17,476972.50
10190,C37_P10,2015-03-18,475997.50
10191,C37_P10,2015-04-13,474002.50
10192,C37_P10,2015-04-14,477137.50
10193,C37_P10,2015-04-15,474572.50
10194,C37_P10,2015-04-16,476282.50
10195,C37_P10,2015-04-17,486257.50
10196,C37_P10,2015-05-11,485972.50
10197,C37_P10,2015-05-12,486257.50
10198,C37_P10,2015-05-13,488822.50
10199,C37_P10,2015-05-14,485972.50
10200,C37_P10,2015-05-15,486542.50
10201,C37_P10,2015-05-18,480842.50
10202,C37_P10,2015-05-19,483407.50
10203,C37_P10,2015-05-20,481697.50
10204,C37_P10,2015-05-21,483407.50
10205,C37_P10,2015-05-22,486827.50
10206,C37_P10,2015-05-26,493097.50
10207,C37_P10,2015-05-27,488537.50
10208,C37_P10,2015-05-28,486827.50
10209,C37_P10,2015-05-29,489962.50
10210,C37_P10,2015-06-01,488252.50
10211,C37_P10,2015-06-02,487682.50
10212,C37_P10,2015-06-03,480842.50
10213,C37_P10,2015-06-15,483162.50
10214,C37_P10,2015-06-16,478522.50
10215,C37_P10,2015-06-17,482002.50
10216,C37_P10,2015-06-18,476782.50
10217,C37_P10,2015-06-19,475622.50
10218,C37_P10,2015-06-22,476202.50
10219,C37_P10,2015-06-23,475622.50
10220,C37_P10,2015-06-24,477942.50
10221,C37_P10,2015-06-25,479972.50
10222,C37_P10,2015-06-26,480842.50
10223,C37_P10,2015-06-29,489252.50
10224,C37_P10,2015-06-30,489252.50
10225,C37_P10,2015-07-01,488672.50
10226,C37_P10,2015-07-02,492152.50
10227,C37_P10,2015-07-13,495002.50
10228,C37_P10,2015-07-14,494402.50
10229,C37_P10,2015-07-15,495302.50
10230,C37_P10,2015-07-16,496802.50
10231,C37_P10,2015-07-17,498152.50
10232,C37_P10,2015-07-20,499202.50
10233,C37_P10,2015-07-21,502502.50
10234,C37_P10,2015-08-10,498077.50
10235,C37_P10,2015-08-11,498962.50
10236,C37_P10,2015-08-12,499552.50
10237,C37_P10,2015-08-13,503092.50
10238,C37_P10,2015-08-14,502207.50
10239,C37_P10,2015-08-17,501322.50
10240,C37_P10,2015-08-18,501617.50
10241,C37_P10,2015-08-19,507517.50
10242,C37_P10,2015-08-20,514597.50
10243,C37_P10,2015-09-14,514042.50
10244,C37_P10,2015-09-15,514412.50
10245,C37_P10,2015-09-16,515152.50
10246,C37_P10,2015-09-17,517372.50
10247,C37_P10,2015-09-18,517187.50
10248,C37_P10,2015-09-21,522367.50
10249,C37_P10,2015-09-22,524032.50
10250,C37_P10,2015-09-23,526067.50
10251,C37_P10,2015-10-13,524897.50
10252,C37_P10,2015-10-14,526652.50
10253,C37_P10,2015-10-15,528407.50
10254,C37_P10,2015-10-16,527822.50
10255,C37_P10,2015-10-19,528992.50
10256,C37_P10,2015-10-20,530162.50
10257,C37_P10,2015-10-21,531137.50
10258,C37_P10,2015-10-22,533672.50
10259,C37_P10,2015-10-23,533477.50
10260,C37_P10,2015-10-26,533867.50
10261,C37_P10,2015-10-27,536792.50
10262,C37_P10,2015-11-09,534812.50
10263,C37_P10,2015-11-10,535637.50
10264,C37_P10,2015-11-11,535307.50
10265,C37_P10,2015-11-12,530027.50
10266,C37_P10,2015-12-14,531227.50
10267,C37_P10,2015-12-15,533477.50
10268,C37_P10,2015-12-16,534677.50
10269,C37_P10,2015-12-17,535427.50
10270,C37_P10,2015-12-18,535877.50
10271,C37_P10,2015-12-21,537227.50
10272,C37_P10,2015-12-22,538727.50
10273,C37_P10,2015-12-23,535427.50
10274,C37_P10,2015-12-24,536327.50
10275,C37_P10,2015-12-28,537827.50
10276,C37_P10,2015-12-29,536627.50
10277,C37_P10,2016-01-11,540617.50
10278,C37_P10,2016-01-12,547127.50
10279,C37_P10,2016-02-08,545577.50
10280,C37_P10,2016-02-09,544182.50
10281,C37_P10,2016-02-10,544337.50
10282,C37_P10,2016-02-11,543717.50
10283,C37_P10,2016-02-12,546042.50
10284,C37_P10,2016-02-16,549762.50
10285,C37_P10,2016-02-17,551312.50
10286,C37_P10,2016-02-18,552552.50
10287,C37_P10,2016-02-19,554722.50
10288,C37_P10,2016-02-22,556737.50
10289,C37_P10,2016-02-23,556737.50
10290,C37_P10,2016-02-24,556272.50
10291,C37_P10,2016-02-25,556582.50
10292,C37_P10,2016-03-14,560212.50
10293,C37_P10,2016-03-15,558067.50
10294,C37_P10,2016-03-16,560542.50
10295,C37_P10,2016-03-17,563182.50
10296,C37_P10,2016-03-18,563842.50
10297,C37_P10,2016-03-21,564337.50
10298,C37_P10,2016-03-22,565162.50
10299,C37_P10,2016-03-23,563512.50
10300,C37_P10,2016-03-24,564007.50
10301,C37_P10,2016-03-28,566482.50
10302,C37_P10,2016-04-11,568512.50
10303,C37_P10,2016-04-12,567062.50
10304,C37_P10,2016-04-13,558652.50
10305,C37_P10,2016-04-14,558942.50
10306,C37_P10,2016-04-15,558072.50
10307,C37_P10,2016-04-18,556332.50
10308,C37_P10,2016-05-09,556137.50
10309,C37_P10,2016-05-10,556332.50
10310,C37_P10,2016-05-11,557307.50
10311,C37_P10,2016-05-12,558672.50
10312,C37_P10,2016-05-13,559452.50
10313,C37_P10,2016-05-16,560427.50
10314,C37_P10,2016-05-17,561207.50
10315,C37_P10,2016-05-18,560622.50
10316,C37_P10,2016-05-19,561207.50
10317,C37_P10,2016-05-20,561792.50
10318,C37_P10,2016-05-23,562182.50
10319,C37_P10,2016-05-24,559842.50
10320,C37_P10,2016-05-25,559647.50
10321,C37_P10,2016-05-26,559257.50
10322,C37_P10,2016-05-27,557697.50
10323,C37_P10,2016-06-13,556917.50
10324,C37_P10,2016-06-14,556527.50
10325,C37_P10,2016-06-15,559257.50
10326,C37_P10,2016-06-16,559842.50
10327,C37_P10,2016-06-17,559062.50
10328,C37_P10,2016-06-20,560427.50
10329,C37_P10,2016-06-21,562572.50
10330,C37_P10,2016-06-22,560817.50
10331,C37_P10,2016-06-23,560622.50
10332,C37_P10,2016-06-24,561012.50
10333,C37_P10,2016-06-27,557892.50
10334,C37_P10,2016-07-11,559492.50
