,strategy,date,pnl
6099,PX_LX,2018-07-06,96387.50
6100,PX_LX,2018-07-09,98792.50
6101,PX_LX,2018-07-10,97127.50
6102,PX_LX,2018-07-11,96017.50
6103,PX_LX,2018-07-12,97312.50
6104,PX_LX,2018-07-19,97960.00
6105,PX_LX,2018-07-20,97960.00
6106,PX_LX,2018-07-23,97960.00
6107,PX_LX,2018-07-24,94815.00
6108,PX_LX,2018-07-25,96110.00
6109,PX_LX,2018-07-26,98515.00
6110,PX_LX,2018-07-27,91670.00
6111,PX_LX,2018-07-30,89635.00
6112,PX_LX,2018-07-31,94075.00
6113,PX_LX,2018-08-01,93890.00
6114,PX_LX,2018-08-02,97035.00
6115,PX_LX,2018-08-03,95740.00
6116,PX_LX,2018-08-06,98885.00
6117,PX_LX,2018-08-07,100365.00
6118,PX_LX,2018-08-08,100920.00
6119,PX_LX,2018-08-09,101845.00
6120,PX_LX,2018-08-10,100920.00
6121,PX_LX,2018-08-13,99255.00
6122,PX_LX,2018-08-14,101845.00
6123,PX_LX,2018-08-15,97220.00
6124,PX_LX,2018-08-16,102440.00
6125,PX_LX,2018-08-17,103700.00
6126,PX_LX,2018-08-20,104240.00
6127,PX_LX,2018-08-21,105680.00
6128,PX_LX,2018-08-22,105860.00
6129,PX_LX,2018-08-23,105500.00
6130,PX_LX,2018-08-24,106580.00
6131,PX_LX,2018-08-27,106400.00
6132,PX_LX,2018-08-28,106580.00
6133,PX_LX,2018-08-29,107120.00
6134,PX_LX,2018-08-30,106580.00
6135,PX_LX,2018-08-31,107300.00
6136,PX_LX,2018-09-04,106940.00
6137,PX_LX,2018-09-05,106940.00
6138,PX_LX,2018-09-06,106400.00
6139,PX_LX,2018-09-07,106220.00
6140,PX_LX,2018-09-10,106940.00
6141,PX_LX,2018-09-11,107210.00
6142,PX_LX,2018-09-12,107300.00
6143,PX_LX,2018-09-13,106760.00
6144,PX_LX,2018-09-14,108740.00
6145,PX_LX,2018-09-17,106580.00
6146,PX_LX,2018-09-18,108200.00
6147,PX_LX,2018-09-19,106760.00
6148,PX_LX,2018-09-20,109280.00
6149,PX_LX,2018-09-21,108560.00
6150,PX_LX,2018-09-24,108020.00
6151,PX_LX,2018-09-25,108740.00
6152,PX_LX,2018-09-26,106760.00
6153,PX_LX,2018-09-27,106220.00
6154,PX_LX,2018-09-28,106940.00
6155,PX_LX,2018-10-01,102440.00
6156,PX_LX,2018-10-02,99380.00
6157,PX_LX,2018-10-03,103700.00
6158,PX_LX,2018-10-04,96500.00
6159,PX_LX,2018-10-05,91460.00
6160,PX_LX,2018-10-08,92180.00
6161,PX_LX,2018-10-09,89300.00
6162,PX_LX,2018-10-10,69860.00
6163,PX_LX,2018-10-11,57800.00
6164,PX_LX,2018-10-18,53082.50
6165,PX_LX,2018-10-19,49937.50
6166,PX_LX,2018-10-22,50307.50
6167,PX_LX,2018-10-23,47532.50
6168,PX_LX,2018-10-24,34582.50
6169,PX_LX,2018-10-25,40317.50
6170,PX_LX,2018-10-26,33657.50
6171,PX_LX,2018-10-29,28292.50
6172,PX_LX,2018-10-30,39947.50
6173,PX_LX,2018-10-31,42907.50
6174,PX_LX,2018-11-01,50492.50
6175,PX_LX,2018-11-02,51232.50
6176,PX_LX,2018-11-05,51047.50
6177,PX_LX,2018-11-06,52527.50
6178,PX_LX,2018-11-07,59372.50
6179,PX_LX,2018-11-08,58817.50
6180,PX_LX,2018-11-09,54932.50
6181,PX_LX,2018-11-12,49012.50
6182,PX_LX,2018-11-13,46977.50
6183,PX_LX,2018-11-14,44942.50
6184,PX_LX,2018-11-15,50400.00
6185,PX_LX,2018-11-16,51880.00
6186,PX_LX,2018-11-19,48735.00
6187,PX_LX,2018-11-20,44850.00
6188,PX_LX,2018-11-21,48180.00
6189,PX_LX,2018-11-23,47995.00
6190,PX_LX,2018-11-26,51140.00
6191,PX_LX,2018-11-27,50215.00
6192,PX_LX,2018-11-28,53730.00
6193,PX_LX,2018-11-29,53730.00
6194,PX_LX,2018-11-30,55210.00
6195,PX_LX,2018-12-03,56782.50
